,Lon,LENGTH_GEO
731,-0.25,147.639125388
732,0.0,147.719031987
733,0.25,145.717239871
734,0.5,143.64475985
735,0.75,178.85325209
736,1.0,179.455406343
737,1.25,179.906638204
738,1.5,180.21708580400002
739,1.75,180.41219956
740,2.0,180.452163294
741,2.25,180.33013261099998
742,2.5,180.098905218
743,2.75,179.705486218
744,3.0,179.139500288
745,3.25,178.37951447900002
746,3.5,176.356943257
747,3.75,174.170155999
748,4.0,171.825291815
749,4.25,169.767757075
750,4.5,166.651515913
751,4.75,163.882656787
752,5.0,161.18599277200002
753,5.25,158.535410547
754,5.5,155.778509965
755,5.75,152.759163323
756,6.0,149.291355345
757,6.25,150.002901982
758,6.5,145.21253298
759,6.75,165.545230909
760,7.0,179.169404988
761,7.25,179.75122128299998
762,7.5,199.85963566
763,7.75,240.662665484
764,8.0,277.717359528
765,8.25,287.774782093
766,8.5,296.82183049
767,8.75,329.672067905
768,9.0,384.227279776
769,9.25,396.34059166
770,9.5,408.580411598
771,9.75,420.948273464
772,10.0,433.44573723800005
773,10.25,446.074394537
774,10.5,445.326975469
775,10.75,488.22385186699995
776,11.0,501.45095908699994
777,11.25,509.91008231300003
778,11.5,516.723340234
779,11.75,469.989596512
780,12.0,492.645744103
781,12.25,492.929853289
782,12.5,490.413222851
783,12.75,487.97172081
784,13.0,493.17923064800004
785,13.25,489.72006359
786,13.251000400000002,505.930665359
787,13.5,486.344751397
788,13.75,482.94924574099997
789,14.0,481.638081561
790,14.25,488.481672004
791,14.5,483.96769302300004
792,14.75,481.284005528
793,15.0,485.954470459
794,15.25,490.69800679699995
795,15.5,353.734113319
796,15.75,348.414785809
797,16.0,342.906821408
798,16.25,338.608888186
799,16.5,335.702992439
800,16.75,371.998952915
801,17.0,367.97159233300005
802,17.25,362.168448899
803,17.5,353.986622211
804,17.75,344.362642013
805,18.0,334.713679603
806,18.25,565.098082199
807,18.5,567.425908697
808,18.75,562.2668430159999
809,19.0,564.036679823
810,19.25,411.04274660199997
811,19.5,419.195281249
812,19.75,417.14882942
813,20.0,250.21761987099998
814,20.25,234.859930719
815,20.5,220.154459005
816,20.75,491.573902734
817,21.0,186.10591432799998
818,21.25,156.05883797299998
819,21.5,152.956341963
820,21.75,150.309426943
821,22.0,148.287675702
822,22.25,146.881040133
823,22.5,146.66465447799996
824,22.75,145.508954039
825,23.0,148.234587554
826,23.25,143.453556984
827,23.5,116.81912586799999
828,23.75,101.814322025
829,24.0,78.383461642
830,24.25,66.0363846506
831,24.5,60.9745255721
832,24.75,63.2958872747
833,25.0,67.5919489138
834,25.25,71.7663420468
835,25.5,62.2913139453
836,25.75,64.214573949
837,26.0,67.4227795719
838,26.25,68.95263264319999
839,26.5,72.099131363
840,26.75,127.273037095
841,27.0,128.627804324
842,27.25,135.947055185
843,27.5,143.36884411399998
844,27.75,146.119771722
845,28.0,156.344604138
846,28.25,161.92897400200002
847,28.5,172.60283992799998
848,28.75,182.160480567
849,29.0,186.196839778
850,29.25,186.44456893900002
851,29.5,197.50458836299998
852,29.75,195.834261422
853,30.0,196.901740237
854,30.25,175.7382259
855,30.5,111.578498682
856,30.75,98.4635116846
857,30.773899100000005,145.030841302
858,31.0,85.5630879751
859,31.2364998,119.781727155
860,31.25,72.76337652719998
861,31.5,61.1433283836
862,31.522800399999994,57.0939304859
863,31.75,57.395596894099995
864,31.7814007,54.327705408
865,32.0,53.1691438249
866,32.25,52.587028682399996
867,32.5,54.4064381512
868,32.75,56.8516792396
869,33.0,61.0628906244
870,33.25,70.70776961430002
871,33.5,78.6877678074
872,33.75,81.9407343113
873,34.0,96.2683640034
874,34.25,106.240783923
875,34.5,107.10046549299999
876,34.75,60.7687350445
877,35.0,59.623204299799994
878,35.25,58.0416382217
879,35.5,54.42886433899999
880,35.75,159.34592506200002
881,36.0,105.803551967
882,36.25,23.7670339664
883,36.5,33.1974091753
884,36.75,47.8459739878
885,37.0,33.1612220996
886,37.25,33.0106560041
887,37.5,42.6810120281
888,37.75,47.2507731946
889,38.0,58.590571794700004
890,38.25,63.826858344099996
891,38.5,82.7176761371
892,38.75,90.8636972009
893,39.0,114.063702512
894,39.25,141.92302662200004
895,39.5,174.607749022
896,39.75,209.18968698900002
897,40.0,233.062832125
898,40.25,255.114725871
899,40.5,328.286001445
900,40.75,309.68445249
901,41.0,355.470394556
902,41.25,449.71203149800004
903,41.5,510.829356279
904,41.75,540.6726002419999
905,42.0,543.851266258
906,42.25,536.4588784690001
907,42.5,533.2833204
908,42.75,533.819146777
909,43.0,539.531681104
910,43.25,559.612769455
911,43.5,583.318010878
912,43.75,606.977174821
913,44.0,626.342794558
914,44.25,642.2261476809999
915,44.5,500.803209659
916,44.75,501.669670576
917,45.0,517.128911558
918,45.25,521.76313866
919,45.5,511.968630825
920,45.75,507.005475807
921,46.0,481.41062320599997
922,46.25,482.200724977
923,46.5,480.633478813
924,46.75,513.593562224
925,47.0,512.021147208
926,47.25,510.335484776
927,47.5,481.597276281
928,47.75,485.203586985
929,48.0,473.14043818
930,48.25,466.399044065
931,48.5,457.04534176199996
932,48.75,444.358600944
933,49.0,491.14420151900003
934,49.25,500.544831223
935,49.5,508.767577772
936,49.75,522.801518643
937,50.0,531.868974674
938,50.25,504.094179306
939,50.5,507.074365081
940,50.75,509.77658062
941,51.0,431.21912541800003
942,51.25,429.53268903599997
943,51.5,444.917566893
944,51.75,474.115514694
945,52.0,487.21300874199994
946,52.25,483.68325901300005
947,52.5,481.547248235
948,52.75,479.603022002
949,53.0,477.861758511
950,53.25,475.282987148
951,53.5,476.838779962
952,53.75,478.000453984
953,54.0,475.09922770099996
954,54.25,473.697122252
955,54.5,473.429304577
956,54.75,474.35169318199996
957,55.0,476.516246883
958,55.25,477.851579791
959,55.5,479.90999629
960,55.75,485.557988395
961,56.0,511.46729534699995
962,56.25,633.948516382
963,56.5,649.8575822790001
964,56.75,720.833983894
965,57.0,719.831251752
966,57.25,718.698099044
967,57.5,717.2364665289999
968,57.75,715.420755091
969,58.0,715.5556580369998
970,58.25,722.963232671
971,58.5,733.679293014
972,58.75,512.06098146
973,59.0,513.571338676
974,59.25,541.34968654
975,59.5,579.4708000609999
976,59.75,607.617600454
977,60.0,593.034330023
978,60.25,593.2098726950002
979,60.5,636.847642746
980,60.75,572.180180619
981,61.0,474.12935771599996
982,61.25,427.60322710599996
983,61.5,415.687672623
984,61.75,624.532744134
985,62.0,607.073789852
986,62.25,582.738971184
987,62.5,556.436338992
988,62.75,582.5937835
989,63.0,625.4756881169999
990,63.25,622.5916054840001
991,63.5,619.8893078129997
992,63.75,617.878919366
993,64.0,620.1217355630001
994,64.25,617.3757750350002
995,64.5,614.0704300470002
996,64.75,624.4190322729999
997,65.0,615.228576
998,65.25,642.4590333729999
999,65.5,639.4754777609999
1000,65.75,646.704560288
1001,66.0,645.3740759049998
1002,66.25,645.627344614
1003,66.5,644.1299065550002
1004,66.75,498.6575801435
1005,67.0,717.7937908839999
1006,67.25,729.0560544569998
1007,67.5,742.405330408
1008,67.75,735.1564372189999
1009,68.0,718.660587224
1010,68.25,718.1375584360001
1011,68.5,710.062682479
1012,68.75,719.6621377839999
1013,69.0,745.1770231629998
1014,69.25,594.589053688
1015,69.5,683.2066734819999
1016,69.75,646.1470527199998
1017,70.0,643.6373240329999
1018,70.25,616.9859138609999
1019,70.5,598.6610175409999
1020,70.75,582.6329109169999
1021,71.0,569.4927726459999
1022,71.25,559.706513935
1023,71.5,551.334638549
1024,71.75,543.02931014
1025,72.0,544.862790556
1026,72.25,474.13149922699995
1027,72.5,563.972774744
1028,72.75,560.912914725
1029,73.0,558.318884496
1030,73.25,556.280395204
1031,73.5,381.66645518800004
1032,73.75,370.068973443
1033,74.0,359.16309776
1034,74.25,348.00993599
1035,74.5,330.944816478
1036,74.75,315.41098594700003
1037,75.0,317.380243011
1038,75.25,353.21283449199996
1039,75.5,528.788272974
1040,75.75,442.497863219
1041,76.0,442.890875661
1042,76.25,376.46690839400003
1043,76.5,337.277549959
1044,76.75,336.636995003
1045,77.0,331.11041433599996
1046,77.25,289.456040944
1047,77.5,277.0298632454
1048,77.75,245.44864771056666
1049,77.9981995,573.01794928
1050,78.0,100.4057780272
1051,78.25,84.6791618342
1052,78.4969025,86.3411102359
1053,78.5,346.555402349
1054,78.75,103.313702764
1055,79.0,114.13192293200001
1056,79.25,109.81690974600001
1057,79.5,114.897860695
1058,79.75,99.48981127799999
1059,80.0,99.85047215770001
1060,80.25,89.89266834529998
1061,80.5,90.61469922479999
1062,80.75,90.4868326166
1063,81.0,94.30530738190001
1064,81.25,93.0389805874
1065,81.5,84.42684328919998
1066,81.75,44.0377977464
1067,82.0,32.9384083264
1068,82.25,62.72196420755
1069,82.25430300000001,66.8560356117
1070,82.5,236.29241513105
1071,82.5264969,68.2382492837
1072,82.74179840000001,60.3212657088
1073,82.74179840000002,60.3212657088
1074,82.75,256.49548599135005
1075,83.0,58.2237971531
1076,83.25,60.4191584789
1077,83.5,62.0975664234
1078,83.75,62.8211012351
1079,84.0,62.7095807159
1080,84.25,62.98335511
1081,84.5,59.080620314399994
1082,84.75,53.971914006000006
1083,85.0,57.3850228733
1084,85.25,63.49098558439999
1085,85.5,67.3285310332
1086,85.75,70.23451558810001
1087,86.0,75.82559277049998
1088,86.25,79.56621040839998
1089,86.5,79.3031552959
1090,86.75,78.0845498858
1091,87.0,77.12418123189998
1092,87.25,75.72810188949998
1093,87.5,73.68497889959998
1094,87.75,73.6468508097
1095,88.0,73.54569198609998
1096,88.25,72.6019232247
1097,88.5,71.7443287261
1098,88.75,68.7477669548
1099,89.0,61.874860311599996
1100,89.25,54.3007942653
1101,89.5,47.2205726486
1102,89.75,37.443762381999996
1103,90.0,37.3563876884
1104,90.25,41.1331306549
1105,90.5,52.8670928278
1106,90.75,63.740325471700004
1107,91.0,72.0423328943
1108,91.25,73.69300400659999
1109,91.5,77.274877816
1110,91.75,80.125878406
1111,92.0,82.15899114469998
1112,92.25,81.0243826054
1113,92.5,77.90863097119998
1114,92.75,83.25787433069999
1115,93.0,80.9836787724
1116,93.25,67.89470273090001
1117,93.5,59.1204721413
1118,93.75,64.0581314495
1119,94.0,47.287030423699996
1120,94.25,44.8087072153
1121,94.5,42.7266074099
1122,94.75,38.6233954362
1123,95.0,44.769160163100004
1124,95.25,47.4954352588
1125,95.5,47.64423280850001
1126,95.75,44.5674491854
1127,96.0,61.971431407
1128,96.25,66.4143199295
1129,96.5,66.3448329317
1130,96.75,66.2128910561
1131,97.0,66.0185366384
1132,97.25,65.8325198992
1133,97.5,70.6828380997
1134,97.75,73.99198352729998
1135,98.0,81.5203369821
1136,98.25,97.5259817185
1137,98.5,116.013866082
1138,98.75,104.786484175
1139,99.0,122.06029997799999
1140,99.25,119.35819141200001
1141,99.5,62.53418260833333
1142,99.75,66.63526532043335
1143,100.0,71.3917815289
1144,100.25,77.69740980476666
1145,100.5,73.05290063296667
1146,100.75,75.72535066926666
1147,101.0,72.2571387503
1148,101.25,81.44361989943333
1149,101.5,64.6772460696
1150,101.75,59.47847642389999
1151,102.0,55.09669889516667
1152,102.25,55.25075052503333
1153,102.5,163.93379895894998
1154,102.75,150.451277161
1155,103.0,118.26771791533334
1156,103.25,130.059829819
1157,103.5,119.032052313
1158,103.75,94.32636958114999
1159,104.0,118.074016227
1160,104.25,130.548693535
1161,104.5,140.86752256956666
1162,104.75,79.632628793
1163,105.0,66.60166305140001
1164,105.25,72.52830191379998
1165,105.5,93.0391062508
1166,105.75,149.16888380786668
1167,106.0,144.59960915473334
1168,106.25,139.0471046731
1169,106.5,130.88681112796667
1170,106.75,150.5175786112
1171,107.0,141.8289332016333
1172,107.25,137.16776830210003
1173,107.5,211.45090671773326
1174,107.75,175.88588048026668
1175,108.0,148.29037679643335
1176,108.25,184.01882827399996
1177,108.5,192.506592007
1178,108.75,217.55293683499997
1179,109.0,216.523488694
1180,109.25,226.67852949299998
1181,109.5,163.60219888044998
1182,109.75,133.05051024620002
1183,110.0,192.79287915696668
1184,110.25,202.073152538
1185,110.5,209.882517287
1186,110.75,194.345163008
1187,111.0,190.8875467
1188,111.25,186.29591256700002
1189,111.5,181.629841357
1190,111.75,180.178397558
1191,112.0,182.185532331
1192,112.25,176.598031754
1193,112.5,170.91277728
1194,112.75,165.128488491
1195,113.0,205.680612695
1196,113.25,215.333755001
1197,113.5,224.438670342
1198,113.75,169.648870485
1199,114.0,225.284647712
1200,114.25,225.75973092
1201,114.5,225.974618325
1202,114.75,225.83634527700002
1203,115.0,225.24134321900002
1204,115.25,225.094343566
1205,115.5,221.3105208
1206,115.75,219.809376369
1207,116.0,219.51901835700002
1208,116.25,213.29821117400002
1209,116.5,210.58120626299998
1210,116.75,212.11685811700002
1211,117.0,209.757325805
1212,117.25,208.476750018
1213,117.5,202.581411652
1214,117.75,202.06804575299998
1215,118.0,184.20058252799998
1216,118.25,206.093390735
1217,118.5,206.83249529900002
1218,118.75,199.629584986
1219,118.99199679999998,201.44403395900002
1220,119.0,132.878062245
1221,119.25,166.212734921
1222,119.5,104.219859988
1223,119.75,67.63782231350001
1224,120.0,81.3826290855
1225,120.25,77.25021532529999
1226,120.5,79.1331776583
1227,120.75,74.8446317976
1228,120.77500149999999,239.685772759
1229,121.0,84.7356518902
1230,121.25,95.88969458890001
1231,121.5,44.795748497299996
1232,121.75,54.046721457299995
1233,122.0,53.0754605374
1234,122.25,63.705720024399994
1235,122.5,72.0380907884
1236,122.75,77.59658108569998
1237,123.0,83.6548291505
1238,123.25,83.3218112106
1239,123.5,83.259793056
1240,123.75,79.7377872607
1241,124.0,86.3041163324
1242,124.25,82.08509124789998
1243,124.5,58.51715728560001
1244,124.75,53.3589610901
1245,125.0,77.47390078789998
1246,125.25,49.053123542600005
1247,125.5,46.7982194243
1248,125.75,47.9544283512
1249,126.0,50.2563945372
1250,126.25,54.8258791994
1251,126.5,80.6869604895
1252,126.75,107.95488815600001
1253,127.0,133.41776426400003
1254,127.25,126.178156754
1255,127.5,163.462642415
1256,127.75,128.042645576
1257,128.0,125.3558559
1258,128.25,107.10641172700001
1259,128.5,104.899885666
1260,128.75,118.06204306
1261,129.0,110.89938332400001
1262,129.25,116.027713757
1263,129.5,89.8551899776
1264,129.75,66.5688751114
1265,130.0,60.4576264946
1266,130.25,69.2944254792
1267,130.5,53.1184266194
1268,130.75,30.8535105816
1269,131.0,30.0504884815
1270,131.25,29.3647482227
1271,131.5,36.227793542
1272,131.75,41.1640197576
1273,132.0,61.4156420313
1274,132.25,42.508243048000004
1275,132.5,36.7241904184
1276,132.75,39.6319393888
1277,133.0,37.2140906109
1278,133.25,31.106345292600004
1279,133.4989929,28.973695571900002
1280,133.5,27.4265453202
1281,133.75,36.0633474212
1282,134.0,40.5763569805
1283,134.25,51.536018111800004
1284,134.5,50.790824648199994
1285,134.75,42.1325171065
1286,135.0,33.0074066442
1287,135.25,38.2981626256
1288,135.5,57.359769956499996
1289,135.75,67.79661634189999
1290,136.0,75.6043257717
1291,136.25,86.40327188059999
1292,136.5,84.286215853
1293,136.75,85.79236927939999
1294,137.0,106.37715436600003
1295,137.25,84.9291001595
1296,137.5,114.946198329
1297,137.75,123.58264361
1298,138.0,128.64949837
1299,138.25,128.199333157
1300,138.5,128.504126583
1301,138.75,126.929472465
1302,139.0,126.351024331
1303,139.25,115.648083964
1304,139.5,210.300542924
1305,139.75,253.999727293
1306,140.0,243.335488709
1307,140.25,262.939278268
1308,140.5,262.760309915
1309,140.75,233.884570714
1310,141.0,220.692675273
1311,141.25,201.638086549
1312,141.5,189.95478367
1313,141.75,217.999052571
1314,142.0,164.71524987199996
1315,142.25,169.688796034
1316,142.5,221.404136507
1317,142.75,200.56710549299999
1318,143.0,184.74613671400002
1319,143.25,190.06064538400003
1320,143.5,193.711596303
1321,143.75,194.614934134
1322,144.0,195.89633722
1323,144.25,195.70699900099999
1324,144.5,237.441786179
1325,144.75,206.6433044065
1326,144.7660065,174.40227311799998
1327,144.776001,288.319864166
1328,145.0,194.50597024
1329,145.25,137.805983825
1330,145.5,104.390516638
1331,145.75,88.1051555107
1332,146.0,60.5023677103
1333,146.25,43.78538848149999
1334,146.5,44.108169286999996
1335,146.75,50.840986343500006
1336,147.0,54.966417825
1337,147.25,60.98307805060001
1338,147.5,64.8239646494
1339,147.75,68.1301585151
1340,148.0,63.5612436562
1341,148.25,61.3794965221
1342,148.5,32.3707627749
1343,148.75,22.1930107343
1344,149.0,30.985880364299998
1345,149.25,41.4199381041
1346,149.5,31.0357431985
1347,149.75,39.7418230161
1348,150.0,74.9165228461
1349,150.25,159.429597065
1350,150.5,160.415697634
1351,150.75,51.836111753500006
1352,151.0,58.3914692767
1353,151.25,63.525414410100005
1354,151.5,54.88398184810001
1355,151.75,51.128927498100005
1356,152.0,44.353172953000005
1357,152.25,36.0943702811
1358,152.5,31.859686627
1359,152.75,36.3551203677
1360,153.0,43.698163273999995
1361,153.25,46.1494135698
1362,153.5,45.8058132401
1363,153.75,46.754712142299994
1364,154.0,46.7497035982
1365,154.25,49.5382727557
1366,154.5,51.4336193778
1367,154.75,53.1069448911
1368,155.0,54.7107790852
1369,155.25,54.39577266
1370,155.5,50.04023785810001
1371,155.75,48.8102248998
1372,156.0,52.2960000987
1373,156.25,51.058956320600004
1374,156.5,49.4635915711
1375,156.75,51.632810023199994
1376,157.0,45.821725596899995
1377,157.25,48.611291738199995
1378,157.5,56.1729421733
1379,157.75,67.6101797786
1380,158.0,62.3083997969
1381,158.25,67.1310723368
1382,158.5,106.73627121800001
1383,158.75,145.153951231
1384,159.0,193.713299067
1385,159.25,221.40942000099997
1386,159.5,241.91444418900002
1387,159.75,257.687261065
1388,160.0,271.154250398
1389,160.25,283.745036256
1390,160.5,296.026383297
1391,160.75,307.785763505
1392,161.0,318.841575408
1393,161.25,327.424133669
1394,161.5,334.448347955
1395,161.75,344.238158792
1396,162.0,349.31252482599996
1397,162.25,348.941318404
1398,162.5,352.81069983699996
1399,162.75,352.424211109
1400,163.0,352.83310914599997
1401,163.25,352.602456984
1402,163.5,352.26241521599997
1403,163.75,351.781850673
1404,164.0,351.41054018
1405,164.25,351.988799691
1406,164.5,348.25066092800006
1407,164.75,352.10324594599996
1408,165.0,359.39089030599996
1409,165.25,362.52870744300003
1410,165.5,345.308906625
1411,165.75,330.816457077
1412,166.0,317.81180961900003
1413,166.25,315.836074208
1414,166.5,358.185911951
1415,166.75,371.44964133900004
1416,167.0,379.19994072699996
1417,167.25,381.564891239
1418,167.5,382.27205796199996
1419,167.75,385.32459277
1420,168.0,547.1503189690001
1421,168.25,558.398813803
1422,168.5,576.1991810120002
1423,168.75,597.743831616
1424,169.0,606.55056443
1425,169.25,613.61958285
1426,169.5,614.281341748
1427,169.75,609.7905407649998
1428,170.0,604.8715829
1429,170.25,590.7311194870001
1430,170.5,594.3053605
1431,170.75,597.5351498230001
1432,171.0,600.401532018
1433,171.25,602.914428716
1434,171.5,571.963826917
1435,171.75,636.84066063
1436,172.0,649.5313817689998
1437,172.25,632.9708553270001
1438,172.5,534.038465686
1439,172.75,523.559913362
1440,173.0,588.1608655619999
1441,173.25,478.461229218
1442,173.5,335.784240245
1443,173.75,221.392243952
1444,174.0,475.66886794
1445,174.25,528.670731673
1446,174.5,519.3515637190001
1447,174.75,593.9844109150001
1448,175.0,582.8467006440001
1449,175.25,570.888140875
1450,175.5,558.59730807
1451,175.75,545.0287042819999
1452,176.0,524.548996357
1453,176.25,217.74971294099998
1454,176.5,341.271119752
1455,176.75,327.595444983
1456,177.0,311.114392851
1457,177.25,210.30437675
1458,177.5,226.28179510099997
1459,177.75,247.59599378400003
1460,178.0,233.29026439
1461,178.25,219.776395461
1462,178.5,208.42064079
1463,178.75,141.699496482
1464,179.0,82.31583965
1465,179.25,83.8394985965
1466,179.5,95.46396543559999
1467,179.75,101.56280198
1468,180.0,202.882209328
